timestamp,asset_id,vibration_rms,temperature_c,load_percent,failure_phase,failure_start_hour
2026-01-01 00:41:00,pump-001,3.118515294849948,44.91500986960314,76.12118920464827,0,48
2026-01-01 00:42:07,pump-001,2.713412298963486,45.2567123189423,78.06142704386696,0,48
2026-01-01 00:43:06,pump-001,3.1167967597024147,45.10031149063082,76.77235787155811,0,48
2026-01-01 00:43:55,pump-001,2.841563693348075,44.30665841034935,75.19248138880549,0,48
2026-01-01 00:44:52,pump-001,3.2873937950850403,45.19231293670733,76.22057865939097,0,48
2026-01-01 00:45:59,pump-001,3.355137810583081,44.733833062880066,78.57659286838515,0,48
2026-01-01 00:46:56,pump-001,2.479971181583488,44.363781841619044,75.97160968534837,0,48
2026-01-01 00:48:04,pump-001,2.9788430704894298,45.273835636478864,77.65380028309328,0,48
2026-01-01 00:48:59,pump-001,3.2922562115100034,44.244104709199014,79.30065077407666,0,48
2026-01-01 00:49:53,pump-001,3.0600584475228567,44.662900943963926,75.86379514833682,0,48
2026-01-01 00:51:00,pump-001,3.032193231503024,44.74440991434872,74.73063649358559,0,48
2026-01-01 00:52:03,pump-001,3.0554148937687806,44.81565695107154,76.0828240782236,0,48
2026-01-01 00:53:06,pump-001,3.2096939773943256,46.26774585437424,76.1777358280229,0,48
2026-01-01 00:54:02,pump-001,2.8962264835448615,44.59402160930199,76.53579183351643,0,48
2026-01-01 00:55:05,pump-001,2.7701807927765127,45.03108378216731,72.33172235816426,0,48
2026-01-01 00:55:54,pump-001,2.6469747901941965,44.53285330435582,77.51871687839429,0,48
2026-01-01 00:57:00,pump-001,2.6469747901941965,44.53285330435582,77.51871687839429,0,48
2026-01-01 00:57:58,pump-001,2.706092202258125,44.86407833249549,75.51049690835734,0,48
2026-01-01 00:59:06,pump-001,3.5466067874782206,45.35149652217234,74.21315163345197,0,48
2026-01-01 01:00:07,pump-001,3.142046182582659,45.07631099584524,76.33197816370674,0,48
2026-01-01 01:00:59,pump-001,2.8251504661503364,46.09262466637735,77.7543831654839,0,48
2026-01-01 01:01:55,pump-001,2.9980730493860146,44.444574283850976,76.49032772449077,0,48
2026-01-01 01:02:59,pump-001,2.663689215770311,45.429125877038935,76.45749855822353,0,48
2026-01-01 01:04:06,pump-001,3.4245331499876546,45.49340207877854,76.93366313356137,0,48
2026-01-01 01:05:01,pump-001,3.1461817017126776,44.91368075910855,78.17142963573419,0,48
2026-01-01 01:05:54,pump-001,2.993703825228085,45.46788804455424,74.73913504863849,0,48
2026-01-01 01:07:05,pump-001,2.595914497869434,44.910592938467374,76.72325004477138,0,48
2026-01-01 01:08:01,pump-001,3.1911494317215108,45.57386430000207,73.87363743019831,0,48
2026-01-01 01:08:59,pump-001,2.781091108918744,45.24550036408271,81.13165912386714,0,48
2026-01-01 01:09:52,pump-001,2.6491574726828326,45.70946309499518,76.16301996714475,0,48
2026-01-01 01:10:55,pump-001,3.34981809329256,44.626949379457265,78.80021951181132,0,48
2026-01-01 01:12:05,pump-001,3.403994968703472,44.66119290377768,74.6872391374214,0,48
2026-01-01 01:12:52,pump-001,3.123061513979754,45.07845398094115,75.07801598210095,0,48
2026-01-01 01:14:08,pump-001,2.906443874985027,44.68657320071961,74.96973532872128,0,48
2026-01-01 01:14:55,pump-001,3.2092817007159544,44.416884162444205,74.38735095128995,0,48
2026-01-01 01:16:02,pump-001,3.5221223150525143,45.26197340138337,75.64944395228743,0,48
2026-01-01 01:16:56,pump-001,2.918856197721712,44.29420703252429,78.90151887367986,0,48
2026-01-01 01:17:58,pump-001,2.8351362656018173,45.60218092234954,77.56620602106213,0,48
2026-01-01 01:19:03,pump-001,3.1832341308540753,44.38844780768475,76.45650176676453,0,48
2026-01-01 01:19:54,pump-001,2.919139836173164,44.695564839571375,77.20084024778649,0,48
2026-01-01 01:20:54,pump-001,2.9669498946238724,43.962985935823625,77.63458855771276,0,48
2026-01-01 01:21:56,pump-001,2.9531382522218252,44.49414248894962,77.45606358732505,0,48
2026-01-01 01:22:52,pump-001,3.2520505717122368,44.691659361626435,77.79655091841238,0,48
2026-01-01 01:24:04,pump-001,3.057619620359473,44.77011904433777,77.58523086882208,0,48
2026-01-01 01:24:53,pump-001,2.7038605584615776,44.60620234769381,79.35421941971961,0,48
2026-01-01 01:25:56,pump-001,2.4650383500624153,45.31227125004543,76.52252229549072,0,48
2026-01-01 01:27:04,pump-001,2.842512408494141,45.22031004952732,78.28434277050907,0,48
2026-01-01 01:27:59,pump-001,3.018621531629784,44.77804706868639,78.06467060995136,0,48
2026-01-01 01:29:05,pump-001,3.119681778489766,45.826272818090565,77.87126975409404,0,48
2026-01-01 01:30:04,pump-001,3.119681778489766,45.826272818090565,77.87126975409404,0,48
2026-01-01 01:31:02,pump-001,2.884769417828519,44.97216383632709,75.58229461023397,0,48
2026-01-01 01:32:00,pump-001,2.5943285916387877,44.82213004911969,77.4610956261592,0,48
2026-01-01 01:32:59,pump-001,2.956741649564902,45.22307330504296,75.6021795284228,0,48
2026-01-01 01:33:54,pump-001,2.956741649564902,45.22307330504296,75.6021795284228,0,48
2026-01-01 01:34:55,pump-001,3.169828458201386,43.86471949466961,75.41620366220124,0,48
2026-01-01 01:36:02,pump-001,3.2381285398327337,44.450070484985034,77.57446344155574,0,48
2026-01-01 01:37:04,pump-001,3.2196439947520594,45.03012030052671,77.72161735742772,0,48
2026-01-01 01:38:00,pump-001,3.3645270689646973,43.70159764249628,74.90932895065826,0,48
2026-01-01 01:38:53,pump-001,2.9696809854103914,45.30045767106036,76.68453083650728,0,48
2026-01-01 01:40:01,pump-001,2.6126645730866835,44.66358425176512,76.92173900953195,0,48
2026-01-01 01:40:59,pump-001,3.3063783901897743,44.42644160155844,80.75253211101166,0,48
2026-01-01 01:41:56,pump-001,2.8312338371483565,46.02287406489673,80.73938104916192,0,48
2026-01-01 01:42:59,pump-001,2.9341398787046056,45.24139118706716,73.02208965305874,0,48
2026-01-01 01:43:56,pump-001,2.6976336496773414,44.95373527958591,77.68573908978479,0,48
2026-01-01 01:45:04,pump-001,2.7722279914081223,45.952812348485544,79.83537152593219,0,48
2026-01-01 01:45:56,pump-001,3.044155517289353,45.01454733551163,78.83139998140662,0,48
2026-01-01 01:47:05,pump-001,2.912258496591142,46.31856041163686,76.15019333700518,0,48
2026-01-01 01:47:52,pump-001,2.620101497290519,44.115531133058376,78.8488458490297,0,48
2026-01-01 01:48:53,pump-001,3.132741568675587,44.91570395958321,75.56344822096094,0,48
2026-01-01 01:49:53,pump-001,3.3372528136308133,44.736664287300826,75.07673200043834,0,48
2026-01-01 01:50:56,pump-001,3.222411173574331,43.94197639749977,77.94730052005512,0,48
2026-01-01 01:52:02,pump-001,2.793847262566649,45.04102484171136,74.68734072398122,0,48
2026-01-01 01:52:52,pump-001,3.036613431768576,46.28062549829771,78.39724246298844,0,48
2026-01-01 01:53:56,pump-001,2.7139994193118353,44.51713054703428,76.89213062534373,0,48
2026-01-01 01:54:59,pump-001,3.4632813464834915,45.15820856796476,78.24644041017079,0,48
2026-01-01 01:56:03,pump-001,3.0361877300891345,44.523423611579204,74.26290404065578,0,48
2026-01-01 01:57:04,pump-001,3.109160969130372,45.09609826283629,79.14951621693494,0,48
2026-01-01 01:58:08,pump-001,2.97514506293642,44.62837838945257,71.55575097562816,0,48
2026-01-01 01:59:02,pump-001,2.9203157100072312,45.83322477717735,72.14539666962261,0,48
2026-01-01 02:00:07,pump-001,2.9203157100072312,45.83322477717735,72.14539666962261,0,48
2026-01-01 02:01:01,pump-001,3.235107570559564,44.77998327297168,76.99793733640155,0,48
2026-01-01 02:01:52,pump-001,3.3957125967540582,44.80483775368622,81.7164136117938,0,48
2026-01-01 02:03:05,pump-001,3.0980763479233677,44.40665983641342,80.9028229558982,0,48
2026-01-01 02:03:55,pump-001,2.9322811544970917,45.1363313718717,73.95532835576233,0,48
2026-01-01 02:05:00,pump-001,2.781378094792932,44.454791999924566,79.03698617531329,0,48
2026-01-01 02:05:57,pump-001,2.783289583975718,45.43356488182743,74.14556301307317,0,48
2026-01-01 02:07:03,pump-001,3.011437894646102,44.40872273511468,77.04389613101037,0,48
2026-01-01 02:08:02,pump-001,3.1286725704058904,43.92962044840865,76.75359815991467,0,48
2026-01-01 02:08:52,pump-001,2.7095041029056417,45.101881550849754,80.21958760094886,0,48
2026-01-01 02:10:04,pump-001,3.153924588334273,44.24794587054547,75.99622280852076,0,48
2026-01-01 02:11:06,pump-001,2.9929309351370463,44.27423199501519,82.0171142918735,0,48
2026-01-01 02:11:55,pump-001,3.2191825180620106,44.469600296619795,80.15171472566016,0,48
2026-01-01 02:13:03,pump-001,3.0406538825332254,44.87893572892264,81.9667773330556,0,48
2026-01-01 02:14:01,pump-001,2.61730319541418,45.243045108003045,77.19899880798818,0,48
2026-01-01 02:15:04,pump-001,2.963291329664554,45.624586708066126,77.91337588390276,0,48
2026-01-01 02:16:06,pump-001,2.9411692934011278,45.45182592650687,79.49513272765317,0,48
2026-01-01 02:16:54,pump-001,3.626678610319445,45.06676146477891,82.24596087039258,0,48
2026-01-01 02:17:55,pump-001,3.626678610319445,45.06676146477891,82.24596087039258,0,48
2026-01-01 02:19:04,pump-001,3.072109333378364,45.45444794225369,76.75065400021073,0,48
2026-01-01 02:19:57,pump-001,3.2718763271165083,44.91685293381672,78.60980152758047,0,48
2026-01-01 02:21:06,pump-001,3.5143032087021835,44.62932964246227,78.78724522577197,0,48
2026-01-01 02:21:58,pump-001,3.0351182575220674,45.18307137072162,80.53204292228473,0,48
2026-01-01 02:23:01,pump-001,3.224218699497152,45.54016919873052,82.51938596340555,0,48
2026-01-01 02:23:59,pump-001,3.145120408905988,45.73034088722374,75.47165000655555,0,48
2026-01-01 02:24:54,pump-001,2.7488528510604393,44.931264258606035,78.93779777373571,0,48
2026-01-01 02:26:06,pump-001,3.4116376231448133,45.42389561232639,79.99780393694695,0,48
2026-01-01 02:26:58,pump-001,2.896738727595048,45.23590505493489,81.21984648650198,0,48
2026-01-01 02:27:54,pump-001,3.1897511536372174,44.21411680167596,82.59304359364953,0,48
2026-01-01 02:28:56,pump-001,2.6027336756716926,44.43344155732793,77.04483291246531,0,48
2026-01-01 02:29:53,pump-001,3.379747519593412,44.831821279872564,79.20133668289914,0,48
2026-01-01 02:30:59,pump-001,3.0596834456354443,45.061305278239146,76.55773589933699,0,48
2026-01-01 02:31:53,pump-001,3.3849514242982814,44.78153454635318,77.4286003390337,0,48
2026-01-01 02:32:52,pump-001,2.567880937806178,44.89964645054805,78.41077404546917,0,48
2026-01-01 02:34:05,pump-001,2.8283858442705805,45.44893985016497,77.96098756206496,0,48
2026-01-01 02:35:08,pump-001,3.4547576971251703,44.46515354293649,79.24288896790608,0,48
2026-01-01 02:36:04,pump-001,2.8374318793408966,44.567766383891204,78.29046327961208,0,48
2026-01-01 02:36:57,pump-001,2.449626466661402,44.87160068106971,80.3603655494321,0,48
2026-01-01 02:37:54,pump-001,2.791028070911913,43.63822391833563,81.42803060054834,0,48
2026-01-01 02:38:52,pump-001,3.0351811632430934,45.23455778662379,77.9590258892647,0,48
2026-01-01 02:40:05,pump-001,2.663483590953218,44.77126762613272,76.05906861997653,0,48
2026-01-01 02:41:07,pump-001,3.190487494155088,45.042128221574515,78.1538307260378,0,48
2026-01-01 02:42:08,pump-001,3.0560933131086765,44.697439655603326,82.66855248244326,0,48
2026-01-01 02:42:58,pump-001,2.9553370823237017,45.82052704855221,77.71336821791252,0,48
2026-01-01 02:44:05,pump-001,2.8244091703813896,45.6707104491386,80.9797814902341,0,48
2026-01-01 02:45:06,pump-001,3.0975815268294444,44.28707726130204,76.32619047084435,0,48
2026-01-01 02:46:07,pump-001,2.75766079529379,45.75174811176381,80.80317557153353,0,48
2026-01-01 02:47:01,pump-001,2.829167444811792,44.57504323896602,80.54872635350789,0,48
2026-01-01 02:48:07,pump-001,3.1829200968765283,45.40900273467245,78.01349194419525,0,48
2026-01-01 02:48:56,pump-001,3.1597058771411306,44.79687424852002,77.41542211334696,0,48
2026-01-01 02:49:56,pump-001,3.298274567335516,45.78523130608763,76.79843888372338,0,48
2026-01-01 02:50:54,pump-001,3.0130638931774607,46.31951956658111,77.8341987792531,0,48
2026-01-01 02:52:02,pump-001,3.1596569942744277,44.85222625049131,74.69318050905673,0,48
2026-01-01 02:52:58,pump-001,3.091120270304171,45.22783900492411,80.17694585799265,0,48
2026-01-01 02:54:08,pump-001,3.265090737720792,45.58735527410994,79.39457945000369,0,48
2026-01-01 02:54:55,pump-001,2.9504315292108356,44.159105975802085,80.55083371611934,0,48
2026-01-01 02:56:02,pump-001,2.8747467962140765,43.97680843975423,79.2062049861262,0,48
2026-01-01 02:56:58,pump-001,2.9718937599658894,44.985946435410064,76.01282713732297,0,48
2026-01-01 02:58:03,pump-001,3.513722459948099,44.79519891250067,80.58502806920585,0,48
2026-01-01 02:59:01,pump-001,2.8539471128615217,45.362655710849225,78.63994369243298,0,48
2026-01-01 03:00:04,pump-001,2.7881860106306324,44.24309254630088,76.47803931353336,0,48
2026-01-01 03:00:55,pump-001,2.7881860106306324,44.24309254630088,76.47803931353336,0,48
2026-01-01 03:02:02,pump-001,3.104487399085292,45.134213814520734,75.25286024715301,0,48
2026-01-01 03:03:07,pump-001,3.3186026968992914,44.934690986160774,79.5046026288771,0,48
2026-01-01 03:04:02,pump-001,3.2292305517855335,45.14855148710026,78.45082755983812,0,48
2026-01-01 03:04:58,pump-001,2.5663661455321596,44.62602759581919,78.3708619145433,0,48
2026-01-01 03:05:54,pump-001,2.9212026410941356,44.783294275056804,75.41236471208634,0,48
2026-01-01 03:07:03,pump-001,3.033693897824613,45.16904788850632,79.36402271245025,0,48
2026-01-01 03:08:03,pump-001,2.837546688523342,45.620061255289585,80.45115586803618,0,48
2026-01-01 03:08:59,pump-001,2.747435432950033,44.67276549306465,80.54765707384828,0,48
2026-01-01 03:09:59,pump-001,3.0767514552213697,45.743723203583706,79.94530831639952,0,48
2026-01-01 03:10:59,pump-001,2.6769141066615822,44.53770940991653,85.23247502358619,0,48
2026-01-01 03:12:08,pump-001,2.7705792683559696,45.19639075190219,77.37958561031368,0,48
2026-01-01 03:13:05,pump-001,2.707426234205455,44.684317201318734,85.71642425569154,0,48
2026-01-01 03:14:00,pump-001,2.966142699854594,45.44156390231883,79.50343937737907,0,48
2026-01-01 03:14:52,pump-001,3.200478295693964,45.740662086762306,76.72513172774632,0,48
2026-01-01 03:15:52,pump-001,3.0848841208308513,45.20894702852933,81.62933361979368,0,48
2026-01-01 03:16:56,pump-001,3.2411249356156095,46.05772204209697,75.39855150227982,0,48
2026-01-01 03:17:58,pump-001,2.727265233278921,44.13053362221553,80.38738958819957,0,48
2026-01-01 03:19:07,pump-001,2.790842383239099,45.425753407525576,80.5421700901487,0,48
2026-01-01 03:19:53,pump-001,2.790842383239099,45.425753407525576,80.5421700901487,0,48
2026-01-01 03:21:04,pump-001,2.9582573462987307,44.51039871502156,79.6912190009521,0,48
2026-01-01 03:21:59,pump-001,3.281558987157408,45.32177757786649,78.38233977237982,0,48
2026-01-01 03:23:03,pump-001,3.630045991899698,44.06151187837809,77.82259360749863,0,48
2026-01-01 03:24:04,pump-001,3.009058356669687,43.69110120228912,80.41795930242398,0,48
2026-01-01 03:24:57,pump-001,2.956117227524937,44.76516273566815,76.42671942826809,0,48
2026-01-01 03:25:57,pump-001,3.111061395618424,45.345699222584436,77.59978329044284,0,48
2026-01-01 03:26:56,pump-001,3.1604015455548247,44.73080378826172,79.44163387659721,0,48
2026-01-01 03:28:01,pump-001,2.937801553887467,45.78423660654353,83.10912698484081,0,48
2026-01-01 03:28:53,pump-001,2.79340303085704,43.75422310353597,78.84449971745073,0,48
2026-01-01 03:29:59,pump-001,3.0162080324025915,45.21343466455572,78.49410355254169,0,48
2026-01-01 03:30:58,pump-001,2.642457072017078,44.38385685783928,78.40946130054826,0,48
2026-01-01 03:32:06,pump-001,2.642457072017078,44.38385685783928,78.40946130054826,0,48
2026-01-01 03:33:05,pump-001,3.1127019215775547,45.1836475797841,76.58835283601033,0,48
2026-01-01 03:33:58,pump-001,2.7577399813392836,45.02261808880947,75.28814875111075,0,48
2026-01-01 03:35:01,pump-001,2.929580435540507,45.55934281762552,81.8627212437879,0,48
2026-01-01 03:35:53,pump-001,2.7210446572004465,44.561910235302875,82.81763601831967,0,48
2026-01-01 03:36:58,pump-001,3.2170223815981185,45.045670123338105,80.08490728116699,0,48
2026-01-01 03:37:52,pump-001,3.431181546451082,45.013599891021684,78.14914913604845,0,48
2026-01-01 03:38:58,pump-001,2.96524052392687,44.5038423779524,80.93907766964622,0,48
2026-01-01 03:40:04,pump-001,3.1701003112899873,45.20941261736804,77.10579386861882,0,48
2026-01-01 03:41:04,pump-001,2.620486229606674,45.02071066741381,76.8936334416321,0,48
2026-01-01 03:41:53,pump-001,3.2860630572963676,45.55515317300913,82.14766281380935,0,48
2026-01-01 03:43:00,pump-001,3.2382412500333073,45.31399598013915,77.56132969939445,0,48
2026-01-01 03:44:00,pump-001,2.775592496165487,44.5838190551078,77.95846062444667,0,48
2026-01-01 03:44:53,pump-001,3.1120107737506433,44.03946348753281,75.12014576586988,0,48
2026-01-01 03:46:03,pump-001,3.077520849483028,45.05914287168587,81.10743471239464,0,48
2026-01-01 03:47:05,pump-001,2.942711209416693,44.671943897616536,75.54349770480884,0,48
2026-01-01 03:48:02,pump-001,3.252426985714693,45.05391266203981,80.43298567786883,0,48
2026-01-01 03:49:04,pump-001,2.694886553788443,44.32172458862805,81.06317116348586,0,48
2026-01-01 03:50:07,pump-001,3.009379075567731,44.587102702598294,79.7835524694918,0,48
2026-01-01 03:51:01,pump-001,2.8903913463181525,45.6545400798359,81.19409500770759,0,48
2026-01-01 03:52:08,pump-001,2.9993962384210215,45.22079147970668,83.39245475019877,0,48
2026-01-01 03:52:53,pump-001,2.9993962384210215,45.22079147970668,83.39245475019877,0,48
2026-01-01 03:54:03,pump-001,2.9538997511042915,45.59736698818268,78.52456185685541,0,48
2026-01-01 03:54:56,pump-001,2.644187040197335,45.30770669637308,79.61383273318347,0,48
2026-01-01 03:55:57,pump-001,2.8190885168773057,44.389734320312044,80.4502557230598,0,48
2026-01-01 03:57:03,pump-001,2.924264056232516,44.15448199979292,80.60877733726598,0,48
2026-01-01 03:58:02,pump-001,2.8069593104169894,45.4324970563411,79.20922782666514,0,48
2026-01-01 03:58:57,pump-001,3.7500232801561824,46.182352464906764,79.82040662134563,0,48
2026-01-01 04:00:04,pump-001,1.9123278669482917,44.7155701980163,79.37288079796389,0,48
2026-01-01 04:01:08,pump-001,3.1738542955393116,45.35880297735013,78.03158381889148,0,48
2026-01-01 04:02:08,pump-001,2.7778662436045423,44.38040438183734,80.0799183549691,0,48
2026-01-01 04:02:54,pump-001,2.7252465681282687,44.92860262210705,83.79604507308764,0,48
2026-01-01 04:04:07,pump-001,3.306952467417927,44.74671360905536,80.64264833214969,0,48
2026-01-01 04:05:03,pump-001,2.8719005831682534,45.36962269946187,78.67864953761888,0,48
2026-01-01 04:05:59,pump-001,2.7600817110516855,45.204593899521136,83.64783528948612,0,48
2026-01-01 04:06:53,pump-001,2.8422938121850807,45.50707357560919,79.8946391362316,0,48
2026-01-01 04:07:57,pump-001,2.8146842749250025,44.990073472114204,80.35896587787909,0,48
2026-01-01 04:09:03,pump-001,2.976247574093256,45.462719031050646,81.82812804950554,0,48
2026-01-01 04:10:07,pump-001,2.985236482648864,44.27981000410562,77.2355802610534,0,48
2026-01-01 04:11:07,pump-001,3.4407419681263405,44.98333304598369,79.52146883897296,0,48
2026-01-01 04:12:03,pump-001,2.7558338567802023,45.24567232445128,83.06241177819506,0,48
2026-01-01 04:13:00,pump-001,2.6651260627615554,44.546073380844945,76.92885538487826,0,48
2026-01-01 04:13:59,pump-001,3.22268517971098,44.60087741800378,75.69348958412048,0,48
2026-01-01 04:14:59,pump-001,2.5929687428975456,44.23932360458895,80.0265267982984,0,48
2026-01-01 04:15:52,pump-001,3.338307703554618,44.64524800730184,81.68014252868785,0,48
2026-01-01 04:16:55,pump-001,3.1764332227579004,45.635358400774834,79.5796190376095,0,48
2026-01-01 04:17:53,pump-001,3.1764332227579004,45.635358400774834,79.5796190376095,0,48
2026-01-01 04:19:00,pump-001,3.2194241340194543,45.49907417592589,80.5176790546229,0,48
2026-01-01 04:19:59,pump-001,3.073103061929963,44.38136262654053,80.3594337410876,0,48
2026-01-01 04:21:08,pump-001,3.073103061929963,44.38136262654053,80.3594337410876,0,48
2026-01-01 04:21:53,pump-001,2.632401805723543,45.43380666863172,81.4904187198733,0,48
2026-01-01 04:23:05,pump-001,2.981186870509979,44.94768890052445,77.98000985427143,0,48
2026-01-01 04:23:52,pump-001,2.8531097236891787,44.90045972598846,75.92271295102051,0,48
2026-01-01 04:24:55,pump-001,3.0682729995413447,45.64203032248277,83.82968237762185,0,48
2026-01-01 04:26:07,pump-001,2.7044885111008115,43.84984806343864,77.83155484578924,0,48
2026-01-01 04:26:55,pump-001,2.774941894327935,45.70689968687475,81.61847150118678,0,48
2026-01-01 04:28:02,pump-001,3.1631790123881784,45.20826034545206,80.27490186027802,0,48
2026-01-01 04:28:57,pump-001,3.56258779093775,44.76994987825104,83.72528171011616,0,48
2026-01-01 04:29:53,pump-001,2.933823972060758,44.75014235043963,79.05871346508506,0,48
2026-01-01 04:31:06,pump-001,2.405631326820789,45.53926049947145,81.51688284882185,0,48
2026-01-01 04:31:53,pump-001,3.2184423085972274,45.615786204796365,83.18632196276609,0,48
2026-01-01 04:33:07,pump-001,3.2003370242829945,44.73123563538648,82.59889616852516,0,48
2026-01-01 04:33:59,pump-001,3.0610319613711097,44.08537101860682,80.4067047420542,0,48
2026-01-01 04:35:07,pump-001,3.328276577814285,44.87140800119034,79.60168385932498,0,48
2026-01-01 04:35:54,pump-001,3.311721138578241,44.663013821426794,76.81197655358254,0,48
2026-01-01 04:36:58,pump-001,2.7964639461004355,44.9902734542752,80.84438875987625,0,48
2026-01-01 04:38:06,pump-001,3.256728032820752,45.28669006934355,85.02634652814812,0,48
2026-01-01 04:39:03,pump-001,2.8516237267027154,45.09493770931973,81.98027884803759,0,48
2026-01-01 04:40:08,pump-001,2.654098104053651,45.306010659961835,80.80255777721419,0,48
2026-01-01 04:40:53,pump-001,2.8054938594821386,44.88265480674473,79.15504667332145,0,48
2026-01-01 04:41:57,pump-001,2.7903120647019137,45.39617518790387,81.12415799552188,0,48
2026-01-01 04:42:57,pump-001,3.0297807313661487,45.05627285418045,79.60094420967808,0,48
2026-01-01 04:44:03,pump-001,3.671958850477094,44.68454052463605,82.6199055118297,0,48
2026-01-01 04:44:54,pump-001,2.6899729819166307,45.335273514915954,80.88355578623825,0,48
2026-01-01 04:45:53,pump-001,2.942512250375077,43.50504704509857,81.20888981001659,0,48
2026-01-01 04:46:59,pump-001,3.1274763620008708,45.926342760487266,78.36118437661736,0,48
2026-01-01 04:48:03,pump-001,3.1083641933447272,45.22166543106242,78.89103181089506,0,48
2026-01-01 04:49:04,pump-001,3.1345307603112325,45.01781244321087,79.35125574172892,0,48
2026-01-01 04:49:55,pump-001,3.0107589554537557,44.56263612668021,79.18187266560138,0,48
2026-01-01 04:50:59,pump-001,2.9666789429056037,44.861669213271,81.69679975107172,0,48
2026-01-01 04:51:52,pump-001,2.6977660265531496,45.086161702828946,83.37637375321786,0,48
2026-01-01 04:52:54,pump-001,3.6703944851304517,44.71875456007215,80.97635375351709,0,48
2026-01-01 04:54:07,pump-001,3.2320776719045266,44.91717765739659,79.26773083563434,0,48
2026-01-01 04:55:00,pump-001,2.8413305884739533,44.525016703172554,79.41000577068242,0,48
2026-01-01 04:55:56,pump-001,2.9917051636230547,45.21596168942542,79.1400698893358,0,48
2026-01-01 04:57:03,pump-001,3.0713550378384347,45.015136464943915,80.0871074239846,0,48
